student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation,no_violation_count,behavior_ratio,next_repeated_violation
S04124,"Cheating in examinations, projects, case reports and research papers of others",0,2,0,0,2,1,0.476,0,0,0.333,Recruitment In Sororities And Fraternities
S04125,"Cheating in examinations, projects, case reports and research papers of others",5,0,0,0,5,1,0.27,1,0,0.091,Direct Assault On Faculty Or Authority
S04126,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,5,2,1,1,6,1,0.438,1,0,0.083,Immoral Conduct On Or Off Campus
S04127,Membership in sororities and fraternities,5,2,1,0,6,1,0.436,1,0,0.083,"Wearing Of Ripped/distressed Jeans, Crop Top, Sleeveless, Backless, Off-shoulder, See-through Blouses, Spaghetti Strap, Tube Top, Body Cone, Mini Skirt, Open Toe Shoes"
S04128,Indecency in media,5,0,1,1,8,0,0.266,0,0,0.071,Colored Dyed Color/hair/beard
S04129,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,2,2,0,2,5,1,0.372,0,0,0.125,Consistent Violation Of School Rules And Regulations
S04130,Promoting or participating in immoral/indecent conduct on or off campus,6,2,0,0,6,1,0.548,1,0,0.077,Vandalism
S04131,Extortion or blackmailing or attempt,7,1,0,0,8,1,0.449,1,0,0.062,Not Following Prescribed Hair Cut
S04132,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",2,3,0,1,3,1,0.368,0,6,1.167,"Wearing Of Ripped/distressed Jeans, Crop Top, Sleeveless, Backless, Off-shoulder, See-through Blouses, Spaghetti Strap, Tube Top, Body Cone, Mini Skirt, Open Toe Shoes"
S04133,"Purchase, sale or distribution of alcoholic beverages or cigarettes",5,2,0,0,7,1,0.505,1,0,0.077,Posing Of Bikini Pictures Or Other Videos/body Exposure Pictures Or Indecent Body Pictures
S04134,Engaging in any form of gambling,4,2,1,0,5,1,0.57,0,1,0.2,Engaging In Trouble Outside Campus
S04135,Colored nail polish,5,1,0,1,6,0,0.256,1,3,0.333,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S04136,Verbal or physical altercation between students or group of students,5,0,0,0,7,1,0.448,1,0,0.077,Shoplifting
S04137,Use of foul language,4,0,2,0,5,0,0.244,1,1,0.2,Real Acts Of Threat
S04138,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",3,1,0,0,4,0,0.134,1,1,0.25,Indecency In Media
S04139,Use of foul language,3,0,0,0,5,0,0.324,0,0,0.111,Posting Destructive Language Or Signs Online
S04140,Organizing of groups for purpose of destroying school properties,8,2,0,0,10,1,0.429,1,0,0.053,Lack Of Respect To Faculty/authority
S04141,"Forging signatures of school authorities, parents, guardians or students",4,1,1,2,8,1,0.443,0,0,0.077,Grave Threat On Any Student Or Personnel
S04142,"Cheating in examinations, projects, case reports and research papers of others",2,0,1,1,5,1,0.0,0,0,0.125,Forgery
S04143,Forgery,0,1,1,1,2,1,0.059,1,9,3.333,Extortion Or Blackmail
S04144,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),0,1,2,0,1,1,0.259,0,0,0.5,Cheating In Examinations Or Research Papers
S04145,Unexcused tardiness/absence from class,4,0,4,1,7,0,0.389,1,0,0.083,Bullying Faculty Members/personnel
S04146,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",0,2,0,0,1,1,0.232,0,6,3.5,Engaging In Trouble Outside Campus
S04147,"Possession or use of deadly weapons, explosives, prohibited drugs",5,4,2,0,6,1,0.762,1,0,0.083,Direct Assault On Faculty Or Authority
S04148,Forgery,0,3,0,0,2,1,0.506,0,3,1.333,Bullying Students/fellow Students - Verbally/written
S04149,"Stealing property of the school, students, school personnel, and fellow students",4,2,2,2,8,1,0.532,0,0,0.077,Lack Of Respect To Faculty/authority
S04150,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",4,0,0,0,6,1,0.254,0,0,0.091,Not Following Prescribed Hair Cut
S04151,Bullying (Cyber or otherwise) Faculty members/personnel,0,0,0,1,2,1,0.22,0,9,3.333,Direct Assault On Faculty Or Authority
S04152,Engaging in any form of gambling,2,0,1,1,5,1,0.148,1,3,0.5,Membership In Sororities And Fraternities
S04153,Promoting or participating in immoral/indecent conduct on or off campus,1,1,2,0,3,1,0.198,0,6,1.4,Recruitment In Sororities And Fraternities
S04154,"Forging signatures of school authorities, parents, guardians or students",2,0,2,1,3,1,0.431,1,0,0.167,Use Of Foul Language
S04155,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),7,0,1,1,8,0,0.472,1,0,0.062,Introducing False Information Or Offensive Messages
S04156,Forgery,5,0,2,1,6,1,0.289,1,0,0.083,"Lending, Borrowing, Using Another Person’s Id/ssp"
S04157,Using another person's identity,2,0,0,0,4,1,0.337,0,5,0.857,Damage Or Deletion Of Files
S04158,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",4,0,2,2,6,0,0.327,0,0,0.091,Stealing Property Of School Or Students
S04159,Promoting or participating in immoral/indecent conduct on or off campus,0,1,0,0,1,1,0.164,0,5,3.0,"Wearing Of Ripped/distressed Jeans, Crop Top, Sleeveless, Backless, Off-shoulder, See-through Blouses, Spaghetti Strap, Tube Top, Body Cone, Mini Skirt, Open Toe Shoes"
S04160,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",4,0,0,0,4,1,0.238,0,5,0.667,Organizing Destructive Groups
S04161,Engaging in premarital sex,0,0,0,0,1,1,0.144,1,9,5.0,Disrespect To Faculty Or Authority
S04162,Gambling/betting in all forms,4,1,0,0,4,1,0.56,1,0,0.111,Littering The Campus
S04163,"Purchase, sale or distribution of alcoholic beverages or cigarettes",3,1,2,1,5,1,0.498,1,5,0.667,Wearing And Using Of Electronic Headset And/or Audio/electronic Gadgets And Tools During Class Without Teacher's Permission
S04164,Placing of stickers and other objects on school ID,3,1,4,2,7,0,0.33,1,1,0.182,Improper Or Indecent Language Or Gesture
S04165,"Introduction of improper, foul or indecent language or gesture",4,4,1,0,5,1,0.477,1,4,0.5,Immoral Conduct On Or Off Campus
S04166,Shoplifting,0,0,0,0,1,1,0.171,0,5,3.0,Unexcused Tardiness/absence From Class
S04167,Providing/financing parties for prohibited drugs,5,2,0,0,6,1,0.465,1,0,0.083,Shoplifting
S04168,Extortion or blackmailing or attempt,5,2,0,0,7,1,0.632,1,0,0.077,Littering The Campus
S04169,"Purchase, sale or distribution of alcoholic beverages or cigarettes",3,4,0,0,4,1,0.731,0,1,0.25,Wearing Of Heavy Make-up Or Cosmetics
S04170,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",3,0,0,2,5,1,0.321,1,3,0.444,"Lending, Borrowing, Using Another Person’s Id/ssp"
S04171,Bringing outsiders to school during school function/activity,3,3,1,0,4,1,0.429,1,0,0.125,Lack Of Respect To Faculty/authority
S04172,Bringing dishonor to the name of school,0,2,2,0,2,1,0.276,0,6,2.333,Possession Of Pornographic Materials Or Uploading Pornographic Pictures
S04173,"Forging signatures of school authorities, parents, guardians or students",1,2,0,0,2,1,0.365,0,0,0.25,Membership In Sororities And Fraternities
S04174,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",2,0,3,0,3,0,0.108,0,3,0.667,Lack Of Respect To Faculty/authority
S04175,Public display of affection in any places inside the campus or in social media,6,0,0,1,8,0,0.261,0,3,0.267,"Wearing Of Ripped/distressed Jeans, Crop Top, Sleeveless, Backless, Off-shoulder, See-through Blouses, Spaghetti Strap, Tube Top, Body Cone, Mini Skirt, Open Toe Shoes"
S04176,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,3,2,2,0,3,1,0.473,0,0,0.143,Engaging In Trouble Outside Campus
S04177,Membership in sororities and fraternities,4,1,0,1,5,1,0.185,1,5,0.6,Viewing Pornographic Sites
S04178,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",0,3,1,0,1,1,0.431,0,7,4.0,Gaining Unauthorized Access To School Computer Or Network
S04179,Inciting others to violate school regulations or not to attend classes,0,3,2,2,2,1,0.45,0,6,2.333,Jumping Over The Fence
S04180,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),4,1,0,1,6,1,0.236,1,1,0.182,"Shouting, Yelling Boisterously, Jeering, Dropping Insults And Other Noises"
S04181,Public display of affection in any places inside the campus or in social media,5,0,1,2,9,0,0.427,1,2,0.2,Cybersecurity Breach (Plagiarism)
S04182,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",5,2,2,0,6,1,0.61,0,0,0.083,Financing Or Promoting Prohibited Drugs
S04183,Lending/borrowing school ID as pass/for gate access,0,4,2,0,1,1,0.513,0,7,4.0,Engaging In Trouble Outside Campus
S04184,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,3,0,1,0,5,0,0.214,1,5,0.667,Stealing Property Of School Or Students
S04185,Viewing pornographic sites on the Internet/websites in the Computer Laboratory,3,4,1,0,3,1,0.412,1,0,0.143,Disrespect To Faculty Or Authority
S04186,Bringing outsiders to school during school function/activity,2,0,0,2,6,1,0.182,1,0,0.111,Viewing Pornographic Sites
S04187,Engaging in premarital sex,0,1,1,1,2,1,0.121,0,0,0.333,Real Acts Of Threat
S04188,"Purchase, sale or distribution of alcoholic beverages or cigarettes",3,1,1,1,6,1,0.223,0,0,0.1,Unexcused Tardiness/absence From Class
S04189,Wearing of improper and other colored PE uniforms,2,0,1,0,2,0,0.31,0,3,0.8,Leaving The Classroom Without Permission
S04190,Jumping over the fence,8,3,2,0,10,1,0.666,1,0,0.053,Organizing Destructive Groups
S04191,Students/fellow students - Physically,0,2,0,1,3,1,0.383,0,0,0.25,Unauthorized Enrichment Or Attempted Stealing
S04192,Leaving the classroom without permission during class hour and school activity,4,1,1,0,6,1,0.387,0,5,0.545,Colored Nail Polish
S04193,Placing of stickers and other objects on school ID,2,0,0,0,4,0,0.0,0,0,0.143,"Wearing Of Scarves, Patches, Caps"
S04194,Promoting or participating in immoral/indecent conduct on or off campus,2,0,1,1,3,1,0.149,1,2,0.5,Posting Destructive Language Or Signs Online
S04195,Membership in sororities and fraternities,6,1,0,1,9,1,0.42,0,0,0.062,Unauthorized Enrichment Or Attempted Stealing
S04196,Lack of respect to faculty/authority,3,1,0,0,3,1,0.086,0,1,0.286,Leaving The Classroom Without Permission
S04197,Bringing outsiders to school for improper purpose,5,3,0,1,8,1,0.417,1,0,0.071,Wearing Inappropriate/incomplete Uniform
S04198,"A student caught lending, borrowing, using another person’s ID/SSP",5,0,2,0,5,0,0.215,1,0,0.091,Unauthorized Use Of Information
S04199,Using another person's identity,6,3,0,1,9,1,0.531,1,0,0.062,Drug Pushing
S04200,"Engaging outside marriage, obscene and immoral conduct in and off campus",3,2,0,1,4,1,0.525,0,6,0.875,Unauthorized Use Of Information
S04201,Unauthorized use of information,5,2,0,2,9,1,0.479,1,0,0.067,Posting Destructive Language Or Signs Online
S04202,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",0,2,1,1,3,1,0.57,0,3,1.0,Participating In Immoral Conduct
S04203,Circulating destructive language and statement that is against the school through any platform,1,2,0,0,3,1,0.511,1,0,0.2,Forging Signatures
S04204,Verbal or physical altercation between students or group of students,5,3,0,0,6,1,0.435,1,1,0.167,"Wearing Of Scarves, Patches, Caps"
S04205,"Purchase, sale or distribution of alcoholic beverages or cigarettes",2,0,1,0,2,1,0.069,0,2,0.6,Stealing Property Of School Or Students
S04206,Engaging in trouble outside the campus endangering the name of school,2,1,2,2,5,1,0.265,1,0,0.125,Wearing Of School Uniform/program Uniform Improperly
S04207,"Vandalism, destruction of school properties",7,4,2,1,8,1,0.696,1,0,0.062,Cybersecurity Breach (Plagiarism)
S04208,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",1,2,2,0,2,1,0.447,0,5,1.5,Willful Damage Of Property
S04209,Using another person's identity,3,1,1,1,6,1,0.193,0,0,0.1,Vandalism
S04210,Indecency in media,3,0,1,2,7,0,0.335,1,6,0.636,Forgery
S04211,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,3,2,1,0,5,1,0.447,0,0,0.111,Wearing And Using Of Electronic Headset And/or Audio/electronic Gadgets And Tools During Class Without Teacher's Permission
S04212,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",4,1,2,1,6,0,0.295,0,4,0.455,Direct Assault On Faculty Or Authority
S04213,Leaving the classroom without permission during class hour and school activity,4,4,0,0,5,1,0.677,1,5,0.6,Wearing Inappropriate/incomplete Uniform
S04214,Viewing pornographic sites on the Internet/websites in the Computer Laboratory,5,1,1,0,5,1,0.507,1,0,0.091,Grave Threat On Any Student Or Personnel
S04215,Unauthorized use of information,3,1,2,0,4,1,0.492,1,0,0.125,Assault Fellow Students
S04216,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",0,0,2,1,1,0,0.242,0,3,2.0,Inciting Others To Violate School Regulations
S04217,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,3,0,0,1,6,1,0.167,0,6,0.7,Posting Destructive Language Or Signs Online
S04218,Verbal or physical altercation between students or group of students,0,2,1,1,2,1,0.444,0,6,2.333,Willful Damage Of Property
S04219,Bringing dishonor to the name of school,3,0,1,0,4,1,0.261,1,6,0.875,Insubordination To Authorities Or Faculty
S04220,Providing/financing parties for prohibited drugs,3,2,0,0,3,1,0.406,1,3,0.571,Possession Of Pornographic Materials Or Uploading Pornographic Pictures
S04221,Engaging in premarital sex,3,2,0,0,4,1,0.391,1,0,0.125,Vandalism
S04222,Promoting or participating in immoral/indecent conduct on or off campus,5,3,0,0,6,1,0.422,1,0,0.083,Preventing Normal Operation Of Computers
S04223,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",2,0,3,0,3,0,0.432,1,7,1.333,Leaving The Classroom Without Permission
S04224,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,0,0,1,1,3,0,0.183,0,6,1.75,Bringing Outsiders To School During School Function/activity
S04225,Membership in sororities and fraternities,3,2,1,0,5,1,0.458,0,2,0.333,Willful Damage Of Property
S04226,Leaving the classroom without permission during class hour and school activity,3,0,1,0,5,1,0.193,0,0,0.111,Engaging In Trouble Outside Campus
S04227,Gaining access to the school computer or computer network,0,2,0,0,2,1,0.512,0,6,2.333,Damage Or Deletion Of Files
S04228,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",1,3,2,0,1,1,0.55,1,5,2.0,Gaining Unauthorized Access To School Computer Or Network
S04229,Wearing of improper and other colored PE uniforms,2,1,3,1,3,0,0.356,0,6,1.167,Use Of Foul Language
S04230,Students/fellow students - Verbally/Written,3,3,2,2,7,1,0.453,1,4,0.455,Posting Destructive Language Or Signs Online
S04231,"Grave threat on any student, personnel or administrator",2,2,0,1,3,1,0.186,1,7,1.333,Stealing Property Of School Or Students
S04232,Real acts of threat (major/minor) that constitute incompatibility,1,1,1,1,3,1,0.498,1,7,1.6,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S04233,Colored nail polish,0,0,2,1,1,0,0.322,0,5,3.0,Placing Of Stickers And Other Objects On School Id
S04234,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",2,1,0,1,5,1,0.338,0,5,0.75,Viewing Pornographic Sites
