student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation
S1452,Colored dyed color/hair/beard,6,0,2,0,8,0,0.333,0
S0707,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",4,2,1,0,7,1,0.45,1
S2413,Wearing of improper and other colored PE uniforms,5,0,1,0,6,0,0.233,0
S2366,"Wearing of ripped/distressed jeans, crop top, sleeveless, backless, off-shoulder, see-through blouses, spaghetti strap, tube top, body cone, mini skirt, open toe shoes",6,0,2,0,8,0,0.333,0
S0065,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,1,0,1,1,3,0,0.183,0
S1987,Leaving the classroom without permission during class hour and school activity,4,3,1,1,9,1,0.633,0
S0530,Verbal or physical altercation between students or group of students,6,2,0,1,9,1,0.533,1
S0703,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,3,2,0,1,6,1,0.433,1
S0558,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",5,2,1,0,8,1,0.483,1
S2133,Cybersecurity breach (plagiarism),1,2,1,1,5,1,0.433,1
S2263,"Falsification of official documents, test papers, clearances and confidential",3,2,1,0,6,1,0.417,0
S0082,Unexcused tardiness/absence from class,3,0,1,0,4,0,0.167,0
S2433,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,4,0,1,1,6,0,0.283,0
S1953,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",4,1,0,1,6,1,0.367,1
S2215,Colored nail polish,2,0,2,1,5,0,0.283,0
S1231,Posting below or circulating destructive language or signs in the internet or through multimedia,3,3,1,1,8,1,0.6,1
S0863,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,5,1,1,0,7,1,0.383,0
S1051,Shoplifting,6,0,0,0,6,1,0.25,1
S0553,Posting below or circulating destructive language or signs in the internet or through multimedia,1,0,0,0,1,1,0.083,1
S0538,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,6,3,0,1,10,1,0.633,1
S0020,Consistent violation of school rules and regulations,6,1,0,0,7,1,0.35,1
S0188,Conviction for a criminal offense by the administrator's judgment,2,1,0,1,4,1,0.3,1
S1691,Assault fellow students,4,1,1,0,6,1,0.35,1
S1873,Bullying (Cyber or otherwise) Faculty members/personnel,5,0,1,0,6,1,0.283,1
S0491,Students/fellow students - Physically,4,3,1,1,9,1,0.633,1
S1432,Shoplifting,2,3,1,1,7,1,0.567,1
S2016,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",5,0,1,0,6,0,0.233,0
S0559,Public display of affection in any places inside the campus or in social media,6,0,3,1,10,0,0.483,1
S1044,"Stealing property of the school, students, school personnel, and fellow students",1,3,0,0,4,1,0.383,1
S0621,Posting below or circulating destructive language or signs in the internet or through multimedia,1,2,0,1,4,1,0.367,0
S1767,"Possession or use of deadly weapons, explosives, prohibited drugs",6,2,0,0,8,1,0.45,1
S1164,Bringing dishonor to the name of school,5,2,0,0,7,1,0.417,1
S0375,Bringing outsiders to school during school function/activity,2,2,0,0,4,1,0.317,1
S1393,"Introduction of improper, foul or indecent language or gesture",6,3,0,0,9,1,0.55,1
S2395,"A student caught lending, borrowing, using another person’s ID/SSP",3,0,2,1,6,0,0.317,1
S2381,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",3,1,0,0,4,1,0.25,0
S1386,Wearing of improper and other colored PE uniforms,1,0,1,1,3,0,0.183,0
S0664,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),6,0,2,1,9,0,0.417,1
S0587,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",2,0,3,1,6,0,0.35,0
S1622,Conviction for a criminal offense by the administrator's judgment,1,3,0,0,4,1,0.383,1
S2268,Forgery,4,1,0,1,6,1,0.367,0
S0203,Shoplifting,6,2,1,0,9,1,0.517,0
S1002,Unauthorized use of information,3,2,0,1,6,1,0.433,1
S0416,Bringing dishonor to the name of school,1,2,1,1,5,1,0.433,0
S1447,"A student caught lending, borrowing, using another person’s ID/SSP",3,0,1,1,5,0,0.25,1
S0852,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",3,0,1,0,4,0,0.167,0
S0663,Unexcused tardiness/absence from class,6,0,2,0,8,0,0.333,1
S0772,"Wearing of scarves, patches, caps",5,0,1,1,7,0,0.317,0
S0901,Assault fellow students,2,1,0,0,3,1,0.217,1
S0544,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",1,0,2,0,3,0,0.167,0
S2249,Students/fellow students - Physically,5,0,1,1,7,1,0.367,1
S1810,Membership in sororities and fraternities,6,3,1,0,10,1,0.617,1
S0202,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",3,0,0,0,3,1,0.15,0
S1459,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",3,1,0,1,5,1,0.333,1
S1407,Viewing pornographic sites on the Internet/websites in the Computer Laboratory,4,2,1,0,7,1,0.45,1
S0021,Organizing of groups for purpose of destroying school properties,6,1,0,0,7,1,0.35,1
S0131,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",4,2,1,1,8,1,0.533,1
S0949,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",4,1,0,1,6,1,0.367,1
S0532,"Cheating in examinations, projects, case reports and research papers of others",6,2,0,1,9,1,0.533,1
S1500,Forgery,2,3,1,1,7,1,0.567,0
S0253,Students/fellow students - Physically,4,1,0,1,6,1,0.367,0
S2019,Leaving the classroom without permission during class hour and school activity,3,1,0,1,5,1,0.333,0
S0468,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),5,3,0,0,8,1,0.517,0
S0410,Circulating destructive language and statement that is against the school through any platform,1,3,1,0,5,1,0.45,1
S1866,Lack of respect to faculty/authority,4,0,1,0,5,1,0.25,1
S2105,Bullying (Cyber or otherwise) Faculty members/personnel,6,2,0,1,9,1,0.533,1
S1888,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",1,1,0,0,2,1,0.183,0
S1985,"Engaging outside marriage, obscene and immoral conduct in and off campus",6,3,0,0,9,1,0.55,1
S1286,Public display of affection in any places inside the campus or in social media,2,0,2,1,5,0,0.283,0
S1699,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",3,0,0,1,4,0,0.183,1
S1275,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",6,2,1,1,10,1,0.6,1
S1564,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,6,0,1,0,7,1,0.317,0
S2489,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",5,0,3,1,9,0,0.45,1
S1048,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",3,2,1,0,6,1,0.417,1
S2349,"Cheating in examinations, projects, case reports and research papers of others",2,2,1,0,5,1,0.383,1
S0112,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",4,1,1,0,6,1,0.35,1
S1235,Bringing outsiders to school during school function/activity,4,0,1,0,5,1,0.25,1
S0242,Students/fellow students - Physically,4,2,1,1,8,1,0.533,1
S0994,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,3,3,0,0,6,1,0.45,1
S1745,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),6,0,1,0,7,0,0.267,1
S0897,"Cheating in examinations, projects, case reports and research papers of others",3,2,0,1,6,1,0.433,0
S0816,"Cheating in examinations, projects, case reports and research papers of others",1,2,0,0,3,1,0.283,1
S0552,"Forging signatures of school authorities, parents, guardians or students",1,1,1,1,4,1,0.333,0
S1516,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",4,0,3,1,8,0,0.417,0
S0259,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,3,1,0,0,4,1,0.25,0
S1071,Gambling/betting in all forms,4,1,0,1,6,1,0.367,1
S2210,"Grave threat on any student, personnel or administrator",2,0,0,0,2,1,0.117,0
S2229,"Engaging outside marriage, obscene and immoral conduct in and off campus",3,0,0,0,3,1,0.15,1
S2224,Shoplifting,1,1,1,1,4,1,0.333,0
S1751,"Grave threat on any student, personnel or administrator",1,0,1,0,2,1,0.15,0
S0564,Recruitment and/or membership in sororities and fraternities,5,0,1,1,7,1,0.367,0
S0248,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",2,3,0,1,6,1,0.5,0
S1774,Promoting or participating in immoral/indecent conduct on or off campus,5,2,0,0,7,1,0.417,1
S0064,Circulating destructive language and statement that is against the school through any platform,5,3,1,0,9,1,0.583,1
S2342,Engaging in any form of gambling,5,1,1,0,7,1,0.383,1
S1239,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",6,0,1,0,7,0,0.267,1
S2424,Cybersecurity breach (plagiarism),5,2,1,1,9,1,0.567,1
S1162,"Falsification of official documents, test papers, clearances and confidential",3,1,0,1,5,1,0.333,1
S0693,Students/fellow students - Physically,6,1,0,1,8,1,0.433,1
S1538,Circulating destructive language and statement that is against the school through any platform,4,0,1,0,5,1,0.25,0
S2247,Verbal or physical altercation between students or group of students,6,1,0,0,7,1,0.35,0
S0142,Posting below or circulating destructive language or signs in the internet or through multimedia,6,0,1,1,8,1,0.4,1
S1484,Cybersecurity breach (plagiarism),3,3,1,0,7,1,0.517,1
S2180,Students/fellow students - Physically,1,0,1,1,3,1,0.233,0
S2106,"Falsification of official documents, test papers, clearances and confidential",1,0,0,1,2,1,0.167,0
S1111,Organizing of groups for purpose of destroying school properties,5,0,1,0,6,1,0.283,0
S0966,Public display of affection in any places inside the campus or in social media,4,0,1,0,5,0,0.2,0
S1871,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",1,2,0,1,4,1,0.367,1
S1022,Membership in sororities and fraternities,4,1,0,1,6,1,0.367,0
S1184,Circulating destructive language and statement that is against the school through any platform,6,0,0,1,7,1,0.333,1
S1833,"A student caught lending, borrowing, using another person’s ID/SSP",5,0,0,0,5,0,0.167,0
S1343,Providing/financing parties for prohibited drugs,2,0,0,1,3,1,0.2,0
S2191,Promoting or participating in immoral/indecent conduct on or off campus,4,3,1,0,8,1,0.55,1
S0154,Engaging in any form of gambling,5,3,0,1,9,1,0.6,0
S1854,Conviction for a criminal offense by the administrator's judgment,3,0,0,1,4,1,0.233,0
S2346,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,3,2,0,1,6,1,0.433,1
S1015,"Purchase, sale or distribution of alcoholic beverages or cigarettes",4,3,1,0,8,1,0.55,0
S2464,"Vandalism, destruction of school properties",1,1,0,0,2,1,0.183,1
S0774,Pushing of prohibited drugs,4,2,1,0,7,1,0.45,1
S1405,Students/fellow students - Verbally/Written,3,3,0,1,7,1,0.533,0
S1921,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",6,3,0,0,9,1,0.55,1
S2363,Using another person's identity,5,2,1,1,9,1,0.567,1
S1427,Circulating destructive language and statement that is against the school through any platform,4,3,0,1,8,1,0.567,1
S0179,Lending/borrowing school ID as pass/for gate access,5,3,0,0,8,1,0.517,1
S0155,Conviction for a criminal offense by the administrator's judgment,6,1,1,0,8,1,0.417,0
S0221,"Grave threat on any student, personnel or administrator",5,0,0,0,5,1,0.217,0
S0577,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",5,3,1,0,9,1,0.583,1
S0926,Unauthorized use of information,5,1,0,0,6,1,0.317,0
S1626,Engaging in trouble outside the campus endangering the name of school,6,2,1,0,9,1,0.517,0
S2192,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",1,3,1,1,6,1,0.533,1
S1066,Engaging in trouble outside the campus endangering the name of school,2,3,1,0,6,1,0.483,0
S2127,Leaving the classroom without permission during class hour and school activity,5,2,1,1,9,1,0.567,1
S1183,Students/fellow students - Physically,2,2,0,1,5,1,0.4,1
S1156,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",6,0,3,1,10,0,0.483,1
S2359,Using another person's identity,4,2,1,0,7,1,0.45,0
S2072,Engaging in any form of gambling,2,3,0,1,6,1,0.5,0
S0386,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",4,1,0,0,5,1,0.283,1
S1689,Students/fellow students - Verbally/Written,3,3,0,0,6,1,0.45,1
S0387,Unexcused tardiness/absence from class,2,0,0,0,2,0,0.067,1
S0964,"Littering the campus (candy wrappers, bottles, plastic materials)",3,0,3,0,6,0,0.3,0
S0104,Extortion or blackmailing or attempt,3,2,1,0,6,1,0.417,1
S2181,"Engaging outside marriage, obscene and immoral conduct in and off campus",4,1,0,0,5,1,0.283,1
S0740,Conviction for a criminal offense by the administrator's judgment,2,3,1,0,6,1,0.483,0
S2330,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),1,3,0,0,4,1,0.383,1
S1545,Indecency in media,2,0,0,1,3,0,0.15,0
S0121,Colored dyed color/hair/beard,1,0,0,0,1,0,0.033,0
S2055,Organizing of groups for purpose of destroying school properties,2,3,0,0,5,1,0.417,0
S0478,Consistent violation of school rules and regulations,2,0,0,0,2,1,0.117,0
S0214,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),4,0,3,0,7,0,0.333,1
S0268,Pushing of prohibited drugs,2,3,0,0,5,1,0.417,0
S2087,"Vandalism, destruction of school properties",5,3,1,0,9,1,0.583,1
S0506,Jumping over the fence,6,0,1,0,7,1,0.317,1
S0097,Use of foul language,5,0,1,0,6,0,0.233,0
S1929,"Introduction of improper, foul or indecent language or gesture",1,3,1,1,6,1,0.533,0
S2143,"Vandalism, destruction of school properties",5,1,0,0,6,1,0.317,1
S2002,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",3,2,0,0,5,1,0.35,0
S1114,Extortion or blackmailing or attempt,6,0,1,1,8,1,0.4,1
S1422,Assault fellow students,2,0,0,1,3,1,0.2,0
S0975,Colored dyed color/hair/beard,3,0,1,0,4,0,0.167,0
S1682,Leaving the classroom without permission during class hour and school activity,2,1,1,0,4,1,0.283,1
S1134,Bullying (Cyber or otherwise) Faculty members/personnel,5,0,0,1,6,1,0.3,1
S0983,Bullying (Cyber or otherwise) Faculty members/personnel,2,3,1,1,7,1,0.567,1
S0347,Membership in sororities and fraternities,3,2,0,1,6,1,0.433,1
S1175,Inciting others to violate school regulations or not to attend classes,1,2,0,1,4,1,0.367,1
S0415,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",6,0,0,0,6,0,0.2,0
S2098,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",4,0,3,1,8,0,0.417,0
S0962,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),1,1,1,0,3,1,0.25,0
S2219,"Grave threat on any student, personnel or administrator",3,1,0,0,4,1,0.25,1
S0619,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",1,0,0,0,1,1,0.083,1
