student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation
SYN0409,Direct assault on any member of the school community,2,1,1,1,4,1,1.0,1
SYN0410,"Wearing of plunging necklines, backless, spaghetti straps",0,0,0,0,2,1,0.0,0
SYN0411,Conviction for a criminal offense by authorities,0,0,0,0,4,1,0.0,0
SYN0412,Wilful and malicious damage of the property of any member,3,0,3,0,6,1,0.56,0
SYN0413,Students/fellow students - Verbally/Written,1,1,0,0,5,1,0.38,0
SYN0414,Recruitment and/or membership in sororities and fraternities,2,1,1,0,7,1,0.45,0
SYN0415,Pushing of prohibited drugs,2,1,1,2,5,1,1.0,1
SYN0416,Wearing and using of electronic headset and/or audio devices,1,0,1,0,3,0,0.32,0
SYN0417,Wilful and malicious damage of the property of any member,0,0,0,2,7,1,0.38,0
SYN0418,"Possession or use of deadly weapons, explosives, projectiles",1,1,0,0,8,1,0.26,0
SYN0419,"Shouting, yelling boisterously, jeering, dropping materials",0,0,0,0,3,0,0.0,0
SYN0420,Lack of respect to faculty/authority,3,1,2,1,9,1,0.64,0
SYN0421,"Display, possession or distribution of pornographic materials",1,0,1,1,5,1,0.47,0
SYN0422,Consistent violation of school rules and regulations,2,1,1,2,5,1,1.0,1
SYN0423,Students/fellow students - Physically,0,0,0,2,4,1,0.6,0
SYN0424,"Wearing of heavy make-up or cosmetics (dark mascara, lipstick)",1,1,0,1,4,0,0.76,1
SYN0425,Students/fellow students - Verbally/Written,0,0,0,0,2,1,0.0,0
SYN0426,Membership in sororities and fraternities,0,0,0,0,0,1,0.0,0
SYN0427,"Smoking, vaping or possession of cigarettes, drinks, etc.",1,1,0,0,3,1,0.57,0
SYN0428,"Engaging outside marriage, obscene and immoral conduct",0,0,0,1,6,1,0.21,0
SYN0429,"Damage, destruction of network, computer or information system",0,0,0,0,6,1,0.0,0
SYN0430,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",0,0,0,1,8,0,0.17,0
SYN0431,"Display, possession or distribution of pornographic materials",0,0,0,1,6,1,0.21,0
SYN0432,Extortion or blackmailing or attempt,1,1,0,1,7,1,0.48,0
SYN0433,Unauthorized enrichment or stealing whether attempted or not,2,0,2,1,3,1,1.0,1
SYN0434,Jumping over the fence,0,0,0,1,6,1,0.21,0
SYN0435,Wearing of accessories not part of the daily uniform,1,1,0,1,6,0,0.54,0
SYN0436,"Possession or use of deadly weapons, explosives, projectiles",2,1,1,0,4,1,0.72,1
SYN0437,"A student caught lending, borrowing, using another's ID",0,0,0,2,6,0,0.43,0
SYN0438,"Forging signatures of school authorities, parents, guardians",3,2,1,0,5,1,0.98,1
SYN0439,Wearing of accessories not part of the daily uniform,4,1,3,1,3,0,1.0,1
SYN0440,"Altering information (e.g., changing the password or credentials)",0,0,0,0,6,1,0.0,0
SYN0441,Wearing of school uniform/program uniform improperly,2,2,0,0,6,0,0.66,1
SYN0442,"Smoking, vaping or possession of cigarettes, drinks, etc.",2,0,2,0,4,1,0.52,0
SYN0443,Use of foul language,0,0,0,0,1,0,0.0,0
SYN0444,Lending/borrowing school ID as pass/for gate access,1,1,0,0,3,1,0.57,0
SYN0445,"A student caught lending, borrowing, using another's ID",1,0,1,1,4,0,0.56,0
SYN0446,Leaving the classroom without permission during class hours,0,0,0,0,6,1,0.0,0
SYN0447,Students/fellow students - Physically,0,0,0,0,4,1,0.0,0
SYN0448,Posing of bikini pictures or other videos/body exposure online,1,0,1,1,5,0,0.47,0
SYN0449,Gambling/betting in all forms,2,2,0,0,3,1,1.0,1
SYN0450,"A student caught lending, borrowing, using another's ID",1,0,1,0,4,0,0.26,0
SYN0451,"Grave threat on any student, personnel or administrator",1,0,1,0,0,1,1.0,1
SYN0452,Public display of affection in any places inside the campus,0,0,0,0,1,0,0.0,0
SYN0453,Direct assault on any member of the school community,2,0,2,0,4,1,0.52,0
SYN0454,Bringing outsiders to school for improper purpose,0,0,0,1,6,1,0.21,0
SYN0455,Students/fellow students - Verbally/Written,0,0,0,0,5,1,0.0,0
SYN0456,Students/fellow students - Physically,1,0,1,0,4,1,0.26,0
SYN0457,Real acts of threat (major/minor) that constitute danger,3,2,1,0,7,1,0.74,1
SYN0458,Not following prescribed hair cut (trendy/punk haircut),2,0,2,0,6,0,0.37,0
SYN0459,"Shouting, yelling boisterously, jeering, dropping materials",2,0,2,1,6,0,0.59,0
SYN0460,Circulating destructive language and statement that defames,1,0,1,1,4,1,0.56,0
SYN0461,"Littering the campus (candy wrappers, bottles, plastics, etc.)",1,0,1,0,1,0,0.65,0
SYN0462,"Shouting, yelling boisterously, jeering, dropping materials",3,1,2,0,3,0,1.0,1
SYN0463,Using another person's identity,0,0,0,0,3,1,0.0,0
SYN0464,Wilful failure to comply with promises or notices,0,0,0,1,6,1,0.21,0
SYN0465,"Display, possession or distribution of pornographic materials",4,1,3,0,4,1,1.0,1
SYN0466,"Introduction of improper, foul or indecent language online",1,0,1,2,5,1,0.72,1
SYN0467,Engaging in any form of gambling,0,0,0,1,8,1,0.17,0
SYN0468,Engaging in premarital sex,2,0,2,0,4,1,0.52,0
SYN0469,Extortion or blackmailing or attempt,0,0,0,0,1,1,0.0,0
SYN0470,"Engaging outside marriage, obscene and immoral conduct",0,0,0,0,6,1,0.0,0
SYN0471,Consistent violation of school rules and regulations,1,1,0,0,5,1,0.38,0
SYN0472,"Engaging outside marriage, obscene and immoral conduct",0,0,0,0,4,1,0.0,0
SYN0473,Circulating destructive language and statement that defames,1,0,1,1,3,1,0.7,1
SYN0474,Posting below or circulating destructive language or hate speech,1,1,0,0,1,1,1.0,1
SYN0475,Consistent violation of school rules and regulations,1,1,0,0,3,1,0.57,0
SYN0476,"Wearing of plunging necklines, backless, spaghetti straps",1,0,1,2,10,1,0.39,0
SYN0477,Wearing inappropriate/incomplete uniform (No valid reason),1,1,0,1,8,0,0.42,0
SYN0478,Posting below or circulating destructive language or hate speech,1,1,0,0,4,1,0.46,0
SYN0479,"Introducing false information, accessing someone else's data",0,0,0,1,5,1,0.25,0
SYN0480,"Smoking, vaping or possession of cigarettes, drinks, etc.",2,1,1,1,6,1,0.73,1
SYN0481,Wearing of school uniform/program uniform improperly,2,0,2,0,5,0,0.43,0
SYN0482,Jumping over the fence,0,0,0,0,4,1,0.0,0
SYN0483,Inciting others to violate school regulations or norms,0,0,0,0,1,1,0.0,0
SYN0484,Membership in sororities and fraternities,0,0,0,1,2,1,0.5,0
SYN0485,Indecency in media,1,1,0,0,4,0,0.46,0
SYN0486,"Wearing of heavy make-up or cosmetics (dark mascara, lipstick)",1,0,1,0,8,0,0.14,0
SYN0487,Real acts of threat (major/minor) that constitute danger,0,0,0,0,3,1,0.0,0
SYN0488,"Gross acts of disobedience, disrespect in words and action",1,0,1,0,5,1,0.22,0
SYN0489,Leaving the classroom without permission during class hours,1,0,1,0,7,1,0.16,0
SYN0490,Colored nail polish,0,0,0,0,1,0,0.0,0
SYN0491,Not following prescribed hair cut (trendy/punk haircut),0,0,0,2,8,0,0.33,0
SYN0492,"Wearing of ripped/distressed jeans, crop top, sleeveless shirt",0,0,0,0,5,0,0.0,0
SYN0493,Consistent violation of school rules and regulations,2,2,0,0,4,1,0.92,1
SYN0494,"Purchase, sale or distribution of alcoholic beverages",1,0,1,2,3,1,1.0,1
SYN0495,Organizing of groups for purpose of destroying school harmony,0,0,0,0,5,1,0.0,0
SYN0496,Bullying (Cyber or otherwise) Faculty members/personnel,0,0,0,1,6,1,0.21,0
SYN0497,Wearing of improper and other colored PE uniforms,1,1,0,0,3,0,0.57,0
SYN0498,Unauthorized enrichment or stealing whether attempted or not,0,0,0,0,3,1,0.0,0
SYN0499,Posing of bikini pictures or other videos/body exposure online,0,0,0,1,6,0,0.21,0
SYN0500,Viewing pornographic sites on the Internet/website,0,0,0,1,4,1,0.3,0
SYN0501,Consistent violation of school rules and regulations,0,0,0,0,5,1,0.0,0
SYN0502,Students/fellow students - Verbally/Written,4,1,3,1,6,1,1.0,1
SYN0503,Engaging in trouble outside the campus endangering others,0,0,0,0,4,1,0.0,0
SYN0504,Conviction for a criminal offense by authorities,0,0,0,1,4,1,0.3,0
SYN0505,Students/fellow students - Verbally/Written,1,0,1,1,5,1,0.47,0
SYN0506,Conviction for a criminal offense by authorities,0,0,0,0,2,1,0.0,0
SYN0507,"Altering information (e.g., changing the password or credentials)",0,0,0,0,3,1,0.0,0
SYN0508,Colored nail polish,2,2,0,1,7,0,0.76,1
SYN0509,Students/fellow students - Physically,0,0,0,0,4,1,0.0,0
SYN0510,Wilful and malicious damage of the property of any member,1,0,1,0,1,1,0.65,0
SYN0511,"A student caught lending, borrowing, using another's ID",1,0,1,1,5,0,0.47,0
SYN0512,"Introduction of improper, foul or indecent language online",0,0,0,1,13,1,0.11,0
SYN0513,"Stealing property of the school, students, school personnel",3,2,1,2,5,1,1.0,1
SYN0514,"Wearing of ripped/distressed jeans, crop top, sleeveless shirt",2,1,1,0,5,0,0.6,0
SYN0515,Lack of respect to faculty/authority,0,0,0,1,5,1,0.25,0
SYN0516,Membership in sororities and fraternities,1,0,1,0,1,1,0.65,0
SYN0517,"Cheating in examinations, projects, case reports and other work",0,0,0,0,6,1,0.0,0
SYN0518,Not following prescribed hair cut (trendy/punk haircut),0,0,0,0,7,0,0.0,0
SYN0519,Lending/borrowing school ID as pass/for gate access,0,0,0,1,4,1,0.3,0
SYN0520,"Vandalism, destruction of school properties",1,0,1,1,3,1,0.7,1
SYN0521,Students/fellow students - Physically,0,0,0,0,2,1,0.0,0
SYN0522,"Insubordination to authorities, supervisors, and personnel",0,0,0,1,5,1,0.25,0
SYN0523,"Introducing false information, accessing someone else's data",1,1,0,0,5,1,0.38,0
SYN0524,"Shouting, yelling boisterously, jeering, dropping materials",0,0,0,0,5,0,0.0,0
SYN0525,Organizing of groups for purpose of destroying school harmony,0,0,0,0,4,1,0.0,0
SYN0526,Placing of stickers and other objects on school ID,1,0,1,0,7,0,0.16,0
SYN0527,Consistent violation of school rules and regulations,0,0,0,0,7,1,0.0,0
SYN0528,Posting below or circulating destructive language or hate speech,3,1,2,0,4,1,0.98,1
SYN0529,Unbecoming attitude of an image as Pitikarts such as lewd conduct,1,0,1,1,5,1,0.47,0
SYN0530,Direct assault on any member of the school community,0,0,0,0,6,1,0.0,0
SYN0531,Posing of bikini pictures or other videos/body exposure online,1,1,0,1,4,0,0.76,1
SYN0532,"Introducing false information, accessing someone else's data",0,0,0,0,3,1,0.0,0
SYN0533,Recruitment and/or membership in sororities and fraternities,1,0,1,0,4,1,0.26,0
SYN0534,"Grave threat on any student, personnel or administrator",0,0,0,2,2,1,1.0,1
SYN0535,Posing of bikini pictures or other videos/body exposure online,4,2,2,0,3,0,1.0,1
SYN0536,"Wearing of plunging necklines, backless, spaghetti straps",0,0,0,1,5,1,0.25,0
SYN0537,Not following prescribed hair cut (trendy/punk haircut),1,1,0,0,2,0,0.77,1
SYN0538,"Stealing property of the school, students, school personnel",3,0,3,0,5,1,0.65,0
SYN0539,Engaging in premarital sex,0,0,0,0,5,1,0.0,0
SYN0540,Wearing of accessories not part of the daily uniform,0,0,0,0,2,0,0.0,0
SYN0541,Leaving the classroom without permission during class hours,0,0,0,0,5,1,0.0,0
SYN0542,Bringing outsiders to school during school functions,0,0,0,1,3,1,0.38,0
SYN0543,Indecency in media,2,0,2,1,7,0,0.51,0
SYN0544,"Littering the campus (candy wrappers, bottles, plastics, etc.)",0,0,0,1,6,0,0.21,0
SYN0545,Verbal or physical altercation between students or personnel,1,0,1,1,4,1,0.56,0
SYN0546,"Engaging outside marriage, obscene and immoral conduct",1,0,1,1,5,1,0.47,0
SYN0547,"Engaging outside marriage, obscene and immoral conduct",1,0,1,0,4,1,0.26,0
SYN0548,Unexcused tardiness/absence from class,0,0,0,1,4,0,0.3,0
SYN0549,"Wearing of ripped/distressed jeans, crop top, sleeveless shirt",1,0,1,0,4,0,0.26,0
SYN0550,"Vandalism, destruction of school properties",1,1,0,0,2,1,0.77,1
SYN0551,"Display, possession or distribution of pornographic materials",1,1,0,0,4,1,0.46,0
SYN0552,"Introduction of improper, foul or indecent language online",1,1,0,0,1,1,1.0,1
SYN0553,Extortion or blackmailing or attempt,1,1,0,1,6,1,0.54,0
SYN0554,Bullying (Cyber or otherwise) Faculty members/personnel,2,0,2,0,5,1,0.43,0
SYN0555,"Cheating in examinations, projects, case reports and other work",1,0,1,0,4,1,0.26,0
SYN0556,Placing of stickers and other objects on school ID,2,0,2,0,3,0,0.65,0
SYN0557,"Vandalism, destruction of school properties",0,0,0,0,8,1,0.0,0
SYN0558,Verbal or physical altercation between students or personnel,1,1,0,0,4,1,0.46,0
SYN0559,"Introduction of improper, foul or indecent language online",1,0,1,1,6,1,0.4,0
SYN0560,"Damage, destruction of network, computer or information system",1,1,0,0,5,1,0.38,0
SYN0561,Circulating destructive language and statement that defames,2,0,2,0,1,1,1.0,1
SYN0562,Direct assault on any member of the school community,1,1,0,1,2,1,1.0,1
SYN0563,Unauthorized enrichment or stealing whether attempted or not,0,0,0,1,1,1,0.75,1
SYN0564,"Introduction of improper, foul or indecent language online",0,0,0,0,4,1,0.0,0
SYN0565,Not following prescribed hair cut (trendy/punk haircut),1,1,0,0,5,0,0.38,0
SYN0566,Posing of bikini pictures or other videos/body exposure online,1,0,1,1,6,0,0.4,0
SYN0567,Students/fellow students - Physically,0,0,0,0,6,1,0.0,0
SYN0568,Students/fellow students - Verbally/Written,1,0,1,0,1,1,0.65,0
SYN0569,Wearing inappropriate/incomplete uniform (No valid reason),1,1,0,1,5,0,0.63,0
SYN0570,Bullying (Cyber or otherwise) Faculty members/personnel,3,1,2,1,6,1,0.91,1
SYN0571,Wearing of improper and other colored PE uniforms,1,1,0,1,2,0,1.0,1
SYN0572,Providing/financing parties for prohibited drugs,1,0,1,0,5,1,0.22,0
SYN0573,"A student caught lending, borrowing, using another's ID",2,0,2,0,5,0,0.43,0
SYN0574,"Insubordination to authorities, supervisors, and personnel",1,0,1,0,6,1,0.19,0
SYN0575,Students/fellow students - Verbally/Written,0,0,0,0,2,1,0.0,0
SYN0576,"Vandalism, destruction of school properties",2,0,2,2,4,1,1.0,1
SYN0577,Students/fellow students - Physically,2,0,2,1,6,1,0.59,0
SYN0578,Using another person's identity,0,0,0,0,3,1,0.0,0
SYN0579,"Smoking, vaping or possession of cigarettes, drinks, etc.",1,0,1,0,3,1,0.32,0
SYN0580,"Vandalism, destruction of school properties",0,0,0,2,6,1,0.43,0
SYN0581,Cybersecurity breach (plagiarism),2,1,1,0,2,1,1.0,1
SYN0582,Lending/borrowing school ID as pass/for gate access,2,1,1,0,3,1,0.9,1
SYN0583,Use of foul language,1,1,0,1,4,0,0.76,1
SYN0584,Indecency in media,1,0,1,1,7,0,0.35,0
SYN0585,Gaining access to the school computer or computer system,3,0,3,1,6,1,0.77,1
SYN0586,"Possession or use of deadly weapons, explosives, projectiles",0,0,0,0,5,1,0.0,0
SYN0587,"Insubordination to authorities, supervisors, and personnel",0,0,0,1,5,1,0.25,0
SYN0588,Engaging in premarital sex,3,2,1,0,3,1,1.0,1
SYN0589,Jumping over the fence,3,1,2,0,4,1,0.98,1
SYN0590,"Introducing false information, accessing someone else's data",0,0,0,0,0,1,0.0,0
SYN0591,Membership in sororities and fraternities,0,0,0,0,3,1,0.0,0
SYN0592,Assault fellow students,0,0,0,0,5,1,0.0,0
SYN0593,Wilful and malicious damage of the property of any member,0,0,0,0,3,1,0.0,0
SYN0594,Leaving the classroom without permission during class hours,0,0,0,1,4,1,0.3,0
SYN0595,Cybersecurity breach (plagiarism),0,0,0,1,3,1,0.38,0
SYN0596,"Possession or use of deadly weapons, explosives, projectiles",0,0,0,1,6,1,0.21,0
SYN0597,"Cheating in examinations, projects, case reports and other work",2,0,2,1,7,1,0.51,0
SYN0598,Posing of bikini pictures or other videos/body exposure online,0,0,0,0,4,0,0.0,0
SYN0599,"Forging signatures of school authorities, parents, guardians",0,0,0,0,5,1,0.0,0
SYN0600,Posting below or circulating destructive language or hate speech,0,0,0,0,1,1,0.0,0
SYN0601,"Vandalism, destruction of school properties",0,0,0,0,8,1,0.0,0
SYN0602,Unauthorized use of information,0,0,0,2,6,1,0.43,0
SYN0603,Preventing normal operation (e.g. changing system configuration),1,1,0,0,1,1,1.0,1
SYN0604,Preventing normal operation (e.g. changing system configuration),1,1,0,2,8,1,0.59,0
SYN0605,"Cheating in examinations, projects, case reports and other work",0,0,0,0,7,1,0.0,0
SYN0606,Cybersecurity breach (plagiarism),3,1,2,1,4,1,1.0,1
SYN0607,"Wearing of ripped/distressed jeans, crop top, sleeveless shirt",1,0,1,1,7,0,0.35,0
SYN0608,Posing of bikini pictures or other videos/body exposure online,2,0,2,1,8,0,0.46,0
SYN0609,"Introduction of improper, foul or indecent language online",0,0,0,0,4,1,0.0,0
SYN0610,"Littering the campus (candy wrappers, bottles, plastics, etc.)",2,0,2,1,6,0,0.59,0
SYN0611,Engaging in any form of gambling,3,0,3,0,5,1,0.65,0
SYN0612,Verbal or physical altercation between students or personnel,0,0,0,0,4,1,0.0,0
SYN0613,"Introducing false information, accessing someone else's data",1,1,0,0,4,1,0.46,0
SYN0614,Students/fellow students - Verbally/Written,0,0,0,0,4,1,0.0,0
SYN0615,Preventing normal operation (e.g. changing system configuration),1,0,1,1,2,1,0.93,1
SYN0616,Organizing of groups for purpose of destroying school harmony,1,0,1,0,3,1,0.32,0
SYN0617,Colored nail polish,1,1,0,2,8,0,0.59,0
SYN0618,Forgery,3,1,2,1,7,1,0.8,1
SYN0619,Lending/borrowing school ID as pass/for gate access,1,0,1,0,3,1,0.32,0
SYN0620,"Wearing of plunging necklines, backless, spaghetti straps",2,1,1,0,3,1,0.9,1
SYN0621,Pushing of prohibited drugs,2,0,2,1,1,1,1.0,1
SYN0622,"Littering the campus (candy wrappers, bottles, plastics, etc.)",1,1,0,1,6,0,0.54,0
SYN0623,Extortion or blackmailing or attempt,1,1,0,0,8,1,0.26,0
SYN0624,Bullying (Cyber or otherwise) Faculty members/personnel,3,1,2,1,6,1,0.91,1
SYN0625,"Shouting, yelling boisterously, jeering, dropping materials",0,0,0,2,4,0,0.6,0
SYN0626,Wearing of accessories not part of the daily uniform,0,0,0,0,4,0,0.0,0
SYN0627,Lack of respect to faculty/authority,0,0,0,0,6,1,0.0,0
SYN0628,Unauthorized use of information,0,0,0,0,4,1,0.0,0
SYN0629,Colored nail polish,2,1,1,0,7,0,0.45,0
SYN0630,Gaining access to the school computer or computer system,0,0,0,2,6,1,0.43,0
SYN0631,"Littering the campus (candy wrappers, bottles, plastics, etc.)",0,0,0,0,5,0,0.0,0
SYN0632,"Gross acts of disobedience, disrespect in words and action",1,0,1,0,8,1,0.14,0
SYN0633,Direct assault on any member of the school community,0,0,0,0,4,1,0.0,0
SYN0634,"Falsification of official documents, test papers, records",1,1,0,0,9,1,0.23,0
SYN0635,Real acts of threat (major/minor) that constitute danger,2,2,0,1,4,1,1.0,1
SYN0636,Shoplifting,1,1,0,0,6,1,0.33,0
SYN0637,Recruitment and/or membership in sororities and fraternities,3,1,2,0,5,1,0.82,1
SYN0638,Cybersecurity breach (plagiarism),1,0,1,1,3,1,0.7,1
SYN0639,Preventing normal operation (e.g. changing system configuration),0,0,0,2,4,1,0.6,0
SYN0640,Bullying (Cyber or otherwise) Faculty members/personnel,0,0,0,0,4,1,0.0,0
SYN0641,"Wearing of plunging necklines, backless, spaghetti straps",2,0,2,1,5,1,0.68,1
SYN0642,Placing of stickers and other objects on school ID,3,2,1,0,3,0,1.0,1
SYN0643,Shoplifting,2,0,2,0,4,1,0.52,0
SYN0644,Use of foul language,1,1,0,0,5,0,0.38,0
SYN0645,"Falsification of official documents, test papers, records",0,0,0,0,4,1,0.0,0
SYN0646,"Littering the campus (candy wrappers, bottles, plastics, etc.)",2,2,0,0,3,0,1.0,1
SYN0647,Engaging in trouble outside the campus endangering others,0,0,0,0,1,1,0.0,0
SYN0648,Unbecoming attitude of an image as Pitikarts such as lewd conduct,2,1,1,0,4,1,0.72,1
SYN0649,Bringing outsiders to school for improper purpose,0,0,0,0,7,1,0.0,0
