student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation,no_violation_count,behavior_ratio,next_repeated_violation
S03064,Consistent violation of school rules and regulations,5,2,0,0,7,1,0.453,1,0,0.077,"Falsification Of Official Documents, Test Papers, Clearances And Confidential"
S03065,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",0,0,3,0,1,0,0.27,0,5,3.0,Placing Of Stickers And Other Objects On School Id
S03066,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",3,1,1,2,6,0,0.124,1,0,0.1,Consistent Violation Of School Rules And Regulations
S03067,Recruitment and/or membership in sororities and fraternities,1,2,1,1,4,1,0.597,1,8,1.5,Lack Of Respect To Faculty/authority
S03068,Real acts of threat (major/minor) that constitute incompatibility,2,2,0,0,4,1,0.218,1,1,0.286,Verbal Or Physical Altercation Between Students Or Group Of Students
S03069,Pushing of prohibited drugs,1,2,0,0,3,1,0.401,0,6,1.4,"Display, Possession Or Distribution Of Pornographic Materials, Downloading And Uploading Of Pornographic Pictures"
S03070,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),4,1,3,2,7,0,0.476,1,0,0.083,Bringing Outsiders To School For Improper Purpose
S03071,Leaving the classroom without permission during class hour and school activity,5,0,1,0,6,1,0.472,1,0,0.083,"Wearing Of Plunging Necklines, Backless, Spaghetti Straps, Indecent Attire"
S03072,Leaving the classroom without permission during class hour and school activity,3,0,0,2,5,1,0.307,1,4,0.556,Verbal Or Physical Altercation Between Students Or Group Of Students
S03073,Engaging in any form of gambling,3,2,0,0,5,1,0.391,1,1,0.222,Wearing And Using Of Electronic Headset And/or Audio/electronic Gadgets And Tools During Class Without Teacher's Permission
S03074,Bringing outsiders to school during school function/activity,6,4,1,1,9,1,0.647,1,3,0.25,"Altering Information (e.g., Changing The Password Of Someone Else's Account And Accessed Data/files Beyond Authorization)"
S03075,Shoplifting,1,0,1,2,5,1,0.216,0,7,1.143,"Wearing Inappropriate/incomplete Uniform (no Validated Id, Flat Shoes, Colored Pants, Colored T-shirt, No/old Socks)"
S03076,Shoplifting,3,3,0,0,3,1,0.296,0,1,0.286,"Altering Information (e.g., Changing The Password Of Someone Else's Account And Accessed Data/files Beyond Authorization)"
S03077,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",7,0,2,1,9,1,0.403,1,0,0.059,Students/fellow Students - Verbally/written
S03078,Posting below or circulating destructive language or signs in the internet or through multimedia,3,2,2,1,4,1,0.572,0,0,0.125,"Falsification Of Official Documents, Test Papers, Clearances And Confidential"
S03079,Real acts of threat (major/minor) that constitute incompatibility,7,0,2,1,9,1,0.393,1,0,0.059,"Possession Or Use Of Deadly Weapons, Explosives, Prohibited Drugs"
S03080,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",1,2,1,1,2,1,0.493,1,8,2.25,Unauthorized Use Of Information
S03081,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",3,1,0,0,3,0,0.189,0,2,0.429,Preventing Normal Operation (e.g. Changing The Configuration Or Bios Setup Of Computers)
S03082,Indecency in media,0,0,0,0,1,0,0.244,0,5,3.0,Gaining Access To The School Computer Or Computer Network
S03083,Using another person's identity,6,1,0,2,9,1,0.582,1,2,0.188,Consistent Violation Of School Rules And Regulations
S03084,Assault fellow students,5,0,1,1,8,1,0.235,1,1,0.143,Preventing Normal Operation (e.g. Changing The Configuration Or Bios Setup Of Computers)
S03085,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",4,1,2,1,7,0,0.512,1,1,0.167,Jumping Over The Fence
S03086,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",2,1,3,2,4,0,0.411,0,3,0.571,"A Student Caught Lending, Borrowing, Using Another Person’s Id/ssp"
S03087,"Vandalism, destruction of school properties",0,1,0,2,2,1,0.228,0,7,2.667,Viewing Pornographic Sites On The Internet/websites In The Computer Laboratory
S03088,Lending/borrowing school ID as pass/for gate access,3,1,1,1,6,1,0.503,1,0,0.1,Promoting Or Participating In Immoral/indecent Conduct On Or Off Campus
S03089,"Wearing of ripped/distressed jeans, crop top, sleeveless, backless, off-shoulder, see-through blouses, spaghetti strap, tube top, body cone, mini skirt, open toe shoes",5,0,1,0,7,0,0.207,1,0,0.077,Colored Dyed Color/hair/beard
S03090,Wearing of improper and other colored PE uniforms,7,1,1,2,9,0,0.368,1,0,0.059,Colored Nail Polish
S03091,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,4,3,1,2,6,1,0.473,0,0,0.091,"Shouting, Yelling Boisterously, Jeering, Dropping Insults And Other Noises During Class Sessions, Corridors, Guidance And Public Places"
S03092,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",1,0,0,1,4,0,0.15,0,2,0.5,Pushing Of Prohibited Drugs
S03093,Public display of affection in any places inside the campus or in social media,3,0,1,1,4,0,0.263,0,0,0.125,Bullying (cyber Or Otherwise) Faculty Members/personnel
S03094,"Wearing of scarves, patches, caps",1,0,4,1,2,0,0.288,0,1,0.5,"Wearing Of School Uniform/program Uniform Improperly (e.g. Club Shirt, Outing, Internet Places)"
S03095,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",0,1,2,0,1,1,0.404,0,6,3.5,"A Student Caught Lending, Borrowing, Using Another Person’s Id/ssp"
S03096,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",1,2,0,0,3,1,0.286,1,1,0.4,Unbecoming Attitude Of An Image As Pitikarts Such As Gossiping In Multi-media To Endanger Others
S03097,Unexcused tardiness/absence from class,3,0,1,0,4,0,0.072,0,6,0.875,Real Acts Of Threat (major/minor) That Constitute Incompatibility
S03098,Placing of stickers and other objects on school ID,7,0,0,2,9,0,0.168,1,0,0.059,Posting Below Or Circulating Destructive Language Or Signs In The Internet Or Through Multimedia
S03099,Wearing of improper and other colored PE uniforms,2,0,0,0,2,0,0.263,0,0,0.2,Consistent Violation Of School Rules And Regulations
S03100,Students/fellow students - Physically,3,2,1,1,6,1,0.602,0,2,0.3,Lending/borrowing School Id As Pass/for Gate Access
S03101,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",6,0,0,0,6,0,0.377,0,0,0.077,Public Display Of Affection In Any Places Inside The Campus Or In Social Media
S03102,Providing/financing parties for prohibited drugs,5,1,1,1,8,1,0.263,1,0,0.071,Membership In Sororities And Fraternities
S03103,Organizing of groups for purpose of destroying school properties,5,1,2,0,5,1,0.398,0,0,0.091,Wilful And Malicious Damage Of The Property Of Any Member Of School Community
S03104,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",2,0,0,1,3,0,0.127,0,2,0.5,"Display, Possession Or Distribution Of Pornographic Materials, Downloading And Uploading Of Pornographic Pictures"
S03105,"Cheating in examinations, projects, case reports and research papers of others",4,3,0,0,4,1,0.415,1,5,0.667,"Introduction Of Improper, Foul Or Indecent Language Or Gesture"
S03106,"Introduction of improper, foul or indecent language or gesture",6,0,0,0,7,1,0.215,1,1,0.143,"Wearing Of Ripped/distressed Jeans, Crop Top, Sleeveless, Backless, Off-shoulder, See-through Blouses, Spaghetti Strap, Tube Top, Body Cone, Mini Skirt, Open Toe Shoes"
S03107,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",6,1,3,2,8,0,0.433,1,0,0.067,"Gross Acts Of Disobedience, Disrespect In Words And In Deeds Which Tend To Put The School Or Any Member Of The Administration, Faculty, Staff And Maintenance Or Students In Ridicule Or Contempt"
S03108,"Falsification of official documents, test papers, clearances and confidential",3,2,2,0,3,1,0.351,0,1,0.286,"Gross Acts Of Disobedience, Disrespect In Words And In Deeds Which Tend To Put The School Or Any Member Of The Administration, Faculty, Staff And Maintenance Or Students In Ridicule Or Contempt"
S03109,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",2,2,2,2,4,1,0.331,1,7,1.143,Posing Of Bikini Pictures Or Other Videos/body Exposure Pictures Or Indecent Body Pictures
S03110,Forgery,0,2,0,0,2,1,0.373,0,1,0.667,Unexcused Tardiness/absence From Class
S03111,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),6,0,3,0,6,0,0.426,1,0,0.077,"Altering Information (e.g., Changing The Password Of Someone Else's Account And Accessed Data/files Beyond Authorization)"
S03112,"Forging signatures of school authorities, parents, guardians or students",4,3,0,0,6,1,0.592,0,2,0.273,Colored Nail Polish
S03113,Consistent violation of school rules and regulations,1,3,2,0,3,1,0.263,0,3,0.8,Wearing Of Accessories Not Part Of The Daily Uniform (e.g. Multiple Pairs Of Earrings For Females)
S03114,"Vandalism, destruction of school properties",5,0,1,0,7,1,0.426,1,4,0.385,"Altering Information (e.g., Changing The Password Of Someone Else's Account And Accessed Data/files Beyond Authorization)"
S03115,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),1,0,0,0,1,1,0.165,0,5,2.0,Organizing Of Groups For Purpose Of Destroying School Properties
S03116,Circulating destructive language and statement that is against the school through any platform,6,3,2,0,8,1,0.503,0,0,0.067,"Display, Possession Or Distribution Of Pornographic Materials, Downloading And Uploading Of Pornographic Pictures"
S03117,Forgery,0,3,2,1,2,1,0.505,0,8,3.0,"Gross Acts Of Disobedience, Disrespect In Words And In Deeds Which Tend To Put The School Or Any Member Of The Administration, Faculty, Staff And Maintenance Or Students In Ridicule Or Contempt"
S03118,Colored nail polish,1,0,2,0,2,0,0.329,0,1,0.5,Shoplifting
S03119,Students/fellow students - Verbally/Written,3,3,1,2,6,1,0.418,1,4,0.5,Students/fellow Students - Physically
S03120,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",4,0,2,1,5,0,0.501,1,2,0.3,Assault Fellow Students
S03121,Engaging in any form of gambling,3,4,1,0,4,1,0.505,1,0,0.125,Cybersecurity Breach (plagiarism)
S03122,"Grave threat on any student, personnel or administrator",1,0,0,1,4,1,0.249,1,1,0.333,Public Display Of Affection In Any Places Inside The Campus Or In Social Media
S03123,Bringing outsiders to school during school function/activity,5,4,0,0,7,1,0.5,0,1,0.154,Gambling/betting In All Forms
S03124,"Littering the campus (candy wrappers, bottles, plastic materials)",2,0,1,2,5,0,0.095,1,0,0.125,"Shouting, Yelling Boisterously, Jeering, Dropping Insults And Other Noises During Class Sessions, Corridors, Guidance And Public Places"
S03125,"Littering the campus (candy wrappers, bottles, plastic materials)",6,0,2,0,8,0,0.45,0,0,0.067,Assault Fellow Students
S03126,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,1,2,0,2,4,1,0.395,0,4,0.833,"Altering Information (e.g., Changing The Password Of Someone Else's Account And Accessed Data/files Beyond Authorization)"
S03127,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",2,0,1,1,4,0,0.192,1,0,0.143,Assault Fellow Students
S03128,Bringing outsiders to school during school function/activity,5,1,0,0,6,1,0.215,1,0,0.083,Unbecoming Attitude Of An Image As Pitikarts Such As Gossiping In Multi-media To Endanger Others
S03129,"A student caught lending, borrowing, using another person’s ID/SSP",7,0,0,1,10,0,0.181,1,0,0.056,Bringing Outsiders To School During School Function/activity
S03130,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",3,3,0,2,6,1,0.702,0,0,0.1,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S03131,Gaining access to the school computer or computer network,7,0,0,0,7,1,0.277,1,0,0.067,Circulating Destructive Language And Statement That Is Against The School Through Any Platform
S03132,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",4,0,3,1,5,0,0.461,1,3,0.4,Colored Nail Polish
S03133,"Littering the campus (candy wrappers, bottles, plastic materials)",3,1,0,0,3,0,0.152,1,4,0.714,Students/fellow Students - Verbally/written
S03134,Verbal or physical altercation between students or group of students,0,2,1,0,2,1,0.392,1,4,1.667,"Smoking, Vaping Or Possession Of Cigarettes, Drinking Hard Drinks Or Liquor In And Outside The School Campus"
S03135,Real acts of threat (major/minor) that constitute incompatibility,4,0,1,0,5,1,0.388,1,1,0.2,Forgery
S03136,Indecency in media,1,0,4,1,3,0,0.361,0,3,0.8,"Falsification Of Official Documents, Test Papers, Clearances And Confidential"
S03137,Posting below or circulating destructive language or signs in the internet or through multimedia,1,0,0,0,1,1,0.063,1,3,1.333,Membership In Sororities And Fraternities
S03138,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",7,1,3,0,8,0,0.429,1,0,0.062,"Not Attending School Function/activities (mass/novena, Program/forum, Seminar/symposium, Ge/sg, Alc)"
S03139,Real acts of threat (major/minor) that constitute incompatibility,6,0,0,0,6,1,0.207,1,0,0.077,"Damage, Destruction Of Network, Computer Or Information (e.g., Deleting Someone Else's File)"
S03140,Verbal or physical altercation between students or group of students,5,3,0,0,5,1,0.376,1,0,0.091,Pushing Of Prohibited Drugs
S03141,Lack of respect to faculty/authority,4,2,0,0,5,1,0.399,1,0,0.1,"Smoking, Vaping Or Possession Of Cigarettes, Drinking Hard Drinks Or Liquor In And Outside The School Campus"
S03142,Engaging in premarital sex,2,3,1,1,4,1,0.604,1,2,0.429,"Cheating In Examinations, Projects, Case Reports And Research Papers Of Others"
S03143,"Forging signatures of school authorities, parents, guardians or students",5,2,0,0,5,1,0.517,1,0,0.091,"Wearing Of Scarves, Patches, Caps"
S03144,Posting below or circulating destructive language or signs in the internet or through multimedia,6,2,0,1,8,1,0.347,0,1,0.133,"Introducing False Information, Accessing Someone Else’s Account And Sending Offensive Email, Etc."
S03145,Consistent violation of school rules and regulations,5,0,0,1,6,1,0.436,1,0,0.083,Unauthorized Use Of Information
S03146,Public display of affection in any places inside the campus or in social media,0,1,0,1,3,0,0.093,0,4,1.25,Wilful Failure To Comply With Promises Or Notices Issued For Purposes Of Investigation In Connection With Conducted Trial Of Offense
S03147,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",5,0,0,0,6,0,0.313,0,0,0.083,Cybersecurity Breach (plagiarism)
